,userId,time,countryCode,guest,LAST(wallet_payouts.price),MAX(tv_rewards.amount),MIN(tv_rewards.amount),AVG_TIME_BETWEEN(web_requests.timestamp),MIN(wallet_payouts.price),MEAN(wallet_payouts.price),COUNT(tv_rewards),"UNIQUE_COUNT(web_requests.sessionId, timestamp)",COUNT(web_requests),"LIFESPAN(web_requests.url, timestamp)",LAST(web_requests.sessionId),MAX(wallet_payouts.price),"LIFESPAN(web_requests.sessionId, timestamp)",AVG_TIME_BETWEEN(wallet_payouts.timestamp),LAST(web_requests.url),"UNIQUE_COUNT(web_requests.url, timestamp)",AVG_TIME_BETWEEN(tv_rewards.timestamp),SUM(tv_rewards.amount),COUNT(wallet_payouts),SUM(wallet_payouts.price),MEAN(tv_rewards.amount),LAST(tv_rewards.amount),label
1534,64726317,2018-12-09 11:48:39.530,IN,False,,,,27.011526315789474,,,0.0,1.0,20.0,8.553650000000001,7FAFFF59306D9A289B3EA0B88160D72C,,8.553650000000001,,https://air-rewards.com/dashboard/rules/wawrules,9.0,,0.0,0.0,0.0,,,1.0
1535,64800444,2018-12-09 14:26:24.589,IN,False,,20.0,20.0,288.10984951456317,,,103.0,7.0,207.0,989.17715,9E19DD2BD3B34B388001C68F59A3D2C4,,989.17715,,https://www.air-rewards.com/dashboard/referral,37.0,535.9309117647059,2060.0,0.0,0.0,20.0,20.0,0.0
1536,64803789,2018-12-09 15:11:31.349,IN,False,,,,15.29925,,,0.0,1.0,5.0,1.01995,9D1964D059C8D9D7B0F86969DDBBAE88,,1.01995,,https://air-rewards.com/dashboard/artv/watch,5.0,,0.0,0.0,0.0,,,0.0
1537,64804321,2018-12-09 15:31:47.319,IN,False,1.0,20.0,20.0,822.8062613636363,1.0,1.0,14.0,4.0,89.0,1206.7825166666667,FF71E59B4FDB0325A99141254EA26B6A,1.0,1206.7825166666667,,https://www.air-rewards.com/dashboard/artv/watch,19.0,5473.661615384615,280.0,1.0,1.0,20.0,20.0,0.0
1538,64928511,2018-12-11 17:12:44.552,IN,False,,,,12.9895,,,0.0,1.0,9.0,1.731933333333333,B1553B0236A7874D3CA9037EE71E282F,,1.731933333333333,,https://air-rewards.com/dashboard/wallet,6.0,,0.0,0.0,0.0,,,1.0
1539,64985865,2018-12-13 04:24:37.793,IN,False,,10.0,10.0,6736.5992857142855,,,6.0,2.0,8.0,785.9365833333335,6DA5A1548434B004AB8C52CDD20A7454,,785.9365833333335,,https://air-rewards.com/dashboard/wallet,5.0,52.739,60.0,0.0,0.0,10.0,10.0,1.0
1540,64989966,2018-12-13 06:42:03.176,IN,False,,,,10.973765957446806,,,0.0,1.0,48.0,8.596116666666667,1DFC681E33E61829E1159DAE7E07B260,,8.596116666666667,,https://www.air-rewards.com/dashboard/spinner/data,10.0,,0.0,0.0,0.0,,,1.0
1541,65000247,2018-12-13 10:52:50.093,PL,False,,,,849.1205000000001,,,0.0,2.0,9.0,113.21606666666666,E75D21A734F49CD34E82C9B0998DB978,,113.21606666666666,,https://air-rewards.com/dashboard/artv/upload,4.0,,0.0,0.0,0.0,,,1.0
1542,65005076,2018-12-13 12:40:33.086,US,False,,,,13.9518,,,0.0,1.0,6.0,1.16265,81A1D9DCE385CC6992A4DF2955604984,,1.16265,,https://air-rewards.com/dashboard/wallet,4.0,,0.0,0.0,0.0,,,1.0
1543,64886470,2018-12-15 15:05:48.994,IN,False,,,,17.39416666666667,,,0.0,1.0,37.0,10.4365,235108496EF91E78FF6F0490ABC0A547,,10.4365,,https://air-rewards.com/dashboard/spinner/data,14.0,,0.0,0.0,0.0,,,1.0
1544,65153582,2018-12-16 09:53:22.434,IN,False,,10.0,10.0,1065.800962962963,,,12.0,3.0,82.0,1438.8313,C71A0914F9BA03D715F9FD0B30F8C1CB,,1438.8313,,https://www.air-rewards.com/dashboard/artv/upload,19.0,7818.093545454546,120.0,0.0,0.0,10.0,10.0,0.0
1545,65161571,2018-12-16 13:26:23.756,IN,False,,,,7.379696969696971,,,0.0,1.0,34.0,4.058833333333333,7212A9CCC6C80D697CCFCAB925B76848,,4.058833333333333,,https://air-rewards.com/dashboard/shop,10.0,,0.0,0.0,0.0,,,1.0
1546,65184240,2018-12-17 01:08:08.194,NG,False,,,,75.16045000000003,,,0.0,1.0,21.0,25.053483333333336,EBE782B8A7547AD1D33086492F3D8EAB,,25.053483333333336,,https://air-rewards.com/dashboard/artv/upload,9.0,,0.0,0.0,0.0,,,1.0
1547,65184889,2018-12-17 01:25:40.939,PK,False,,,,16.431958333333334,,,0.0,1.0,25.0,6.572783333333334,4E9D3B7B27FE5EB0EE912BCA0A7552CF,,6.572783333333334,,https://air-rewards.com/dashboard/spinner/data,14.0,,0.0,0.0,0.0,,,1.0
1548,65283779,2018-12-18 13:27:25.658,PK,False,,,,10.795,,,0.0,1.0,5.0,0.7196666666666667,7BEECA680C24E7B68DF58AE87D47D3A6,,0.7196666666666667,,https://air-rewards.com/dashboard/user/profile/update,5.0,,0.0,0.0,0.0,,,1.0
1549,65286975,2018-12-18 14:30:43.857,IN,False,1.0,10.0,10.0,961.6121166666667,1.0,1.0,33.0,4.0,61.0,961.6121166666667,079D0CCB4A71ABFE60BC13D625B82D42,1.0,961.6121166666667,,https://air-rewards.com/dashboard/artv,13.0,165.65153125,330.0,1.0,1.0,10.0,10.0,0.0
1550,65298182,2018-12-18 20:04:31.729,PK,False,,,,14.85017073170732,,,0.0,2.0,124.0,30.44285,8CD358D645FCAF4CEEBAE4474611B3A3,,30.44285,,https://www.air-rewards.com/dashboard/news,32.0,,0.0,0.0,0.0,,,0.0
1551,65307306,2018-12-19 02:52:58.217,IN,False,,,,10.43592523364486,,,0.0,1.0,108.0,18.61073333333333,DCDD8C90BBCA86CC99CDE23C72332679,,18.61073333333333,,https://air-rewards.com/dashboard/referral,16.0,,0.0,0.0,0.0,,,1.0
1552,65332659,2018-12-19 10:52:22.857,US,False,,,,12.498142857142858,,,0.0,1.0,8.0,1.4581166666666665,C70741B7FD39F21FE052374B880BD33E,,1.4581166666666665,,https://air-rewards.com/dashboard/wallet,5.0,,0.0,0.0,0.0,,,1.0
1553,65354699,2018-12-19 16:51:43.961,PK,False,,,,14.8639375,,,0.0,1.0,17.0,3.963716666666667,DC38587EDD3715B0DBAF84D64305CA45,,3.963716666666667,,https://air-rewards.com/dashboard/referral,9.0,,0.0,0.0,0.0,,,1.0
1554,65364236,2018-12-19 21:51:08.948,IN,False,,10.0,10.0,4102.975190476191,,,20.0,4.0,22.0,1436.041316666667,1DE2BC4876B956812D6402D9B9482DB3,,1436.041316666667,,https://air-rewards.com/dashboard/user/profile,6.0,37.93442105263158,200.0,0.0,0.0,10.0,10.0,0.0
1555,65400955,2018-12-20 10:33:37.260,IN,False,,,,8.3275,,,0.0,1.0,11.0,1.387916666666667,C2221D86448AC6DA5E52C9A8BA576637,,1.387916666666667,,https://air-rewards.com/dashboard/spinner/data,5.0,,0.0,0.0,0.0,,,1.0
1556,65416110,2018-12-20 19:31:36.664,PT,False,,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,0.0
1557,65518705,2018-12-24 04:47:18.156,PK,False,,10.0,10.0,22.481671875,,,5.0,1.0,65.0,23.98045,4321D5DB67F9BD89DB616AC97A6139BB,,23.98045,,https://air-rewards.com/dashboard/artv,15.0,246.49650000000003,50.0,0.0,0.0,10.0,10.0,1.0
1558,64325402,2018-12-02 22:23:27.132,IN,False,,4.0,4.0,21.85702857142857,,,3.0,1.0,36.0,12.749933333333333,5B1C4FAD46426EE70F8F4C1DF08DCE93,,12.749933333333333,,https://air-rewards.com/dashboard/artv,12.0,30.0085,12.0,0.0,0.0,4.0,4.0,1.0
1559,64325528,2018-12-02 23:00:02.791,PK,False,,4.0,4.0,231.25248695652172,,,4.0,3.0,116.0,443.23393333333325,EFF406940E6497B5F481FAF527958D15,,443.23393333333325,,https://air-rewards.com/dashboard/artv/watch,18.0,326.0063333333333,16.0,0.0,0.0,4.0,4.0,1.0
1560,64342985,2018-12-03 15:50:02.117,IN,False,,,,6.58075,,,0.0,1.0,25.0,2.6323,6714859CB764B171B3B37C9EA8886AC8,,2.6323,,https://air-rewards.com/dashboard/wallet,7.0,,0.0,0.0,0.0,,,1.0
1561,64379912,2018-12-05 04:50:01.455,IN,False,,,,35.47018518518519,,,0.0,1.0,28.0,15.961583333333332,5EE1E6C1BE8900B2035EBEF9BDF4888D,,15.961583333333332,,https://air-rewards.com/dashboard/wallet,11.0,,0.0,0.0,0.0,,,0.0
1562,64384770,2018-12-05 10:35:23.495,IN,False,,4.0,4.0,79.73036842105263,,,1.0,2.0,39.0,50.4959,A94AD71046A25DEFEB010002E6D5A957,,50.4959,,https://air-rewards.com/dashboard/artv/upload/earnings,12.0,,4.0,0.0,0.0,4.0,4.0,1.0
1563,64389176,2018-12-05 15:15:16.643,IN,False,,,,5.2376000000000005,,,0.0,1.0,11.0,0.8729333333333333,3ADB9C6361D4B2B04712E311D3FEEF62,,0.8729333333333333,,https://air-rewards.com/dashboard/spinner/data,7.0,,0.0,0.0,0.0,,,1.0
1564,64390082,2018-12-05 16:13:02.500,PK,False,,4.0,4.0,19.317395604395607,,,9.0,1.0,92.0,29.29805,8B10CCD6B5573DC2C9D9028F6C02F213,,29.29805,,https://air-rewards.com/dashboard/watchandwin,11.0,138.108125,36.0,0.0,0.0,4.0,4.0,1.0
1565,64430578,2018-12-07 02:18:11.080,IN,False,,20.0,20.0,23.408535714285716,,,1.0,1.0,57.0,21.847966666666665,90FEBE48B0291958E1C60D84DAAF4A1C,,21.847966666666665,,https://air-rewards.com/dashboard/artv/watch,12.0,,20.0,0.0,0.0,20.0,20.0,1.0
1566,64436402,2018-12-07 02:29:31.917,IN,False,,20.0,20.0,586.4641612903226,,,17.0,3.0,94.0,909.01945,A292D96402FC02E373679F6F0A200776,,909.01945,,https://air-rewards.com/dashboard/artv/watch,15.0,1926.723625,340.0,0.0,0.0,20.0,20.0,0.0
1567,64442117,2018-12-07 02:40:01.897,IN,False,,,,8.847159090909091,,,0.0,1.0,45.0,6.487916666666666,CB67A6D4BEA31AAF815BE7D913CCA1F4,,6.487916666666666,,https://air-rewards.com/dashboard/shop,13.0,,0.0,0.0,0.0,,,1.0
1568,64443047,2018-12-07 02:45:37.472,IN,False,,20.0,20.0,11.052264150943396,,,2.0,1.0,54.0,9.762833333333333,4C954FFEA4FB2D589792CEAD1EAF48FF,,9.762833333333333,,https://air-rewards.com/dashboard/spinner/data,13.0,71.74000000000002,40.0,0.0,0.0,20.0,20.0,1.0
1569,64444421,2018-12-07 03:15:34.176,IN,False,,,,10.987432432432433,,,0.0,1.0,38.0,6.7755833333333335,8A138186A9CED923EE0666D03F1F2E57,,6.7755833333333335,,https://air-rewards.com/dashboard/spinner/data,10.0,,0.0,0.0,0.0,,,1.0
1570,64466803,2018-12-07 03:50:20.708,IN,False,,,,11.892791666666668,,,0.0,1.0,73.0,14.27135,159122C8603C8CD85CAF57830F7A5185,,14.27135,,https://air-rewards.com/dashboard/artv/watch,19.0,,0.0,0.0,0.0,,,1.0
1571,64472881,2018-12-07 04:01:40.509,IN,False,,,,343.6515526315789,,,0.0,2.0,39.0,217.64598333333333,686E646BE944B6414D257133B2CC70C9,,217.64598333333333,,https://air-rewards.com/dashboard/artv/upload,14.0,,0.0,0.0,0.0,,,0.0
1572,64478810,2018-12-07 04:19:05.563,IN,False,,20.0,20.0,15.29314285714286,,,1.0,1.0,8.0,1.7842,8FF963F1828F5E68E261FF14FB8EE8D7,,1.7842,,https://air-rewards.com/dashboard/wallet,6.0,,20.0,0.0,0.0,20.0,20.0,1.0
1573,64487269,2018-12-07 04:41:15.643,IN,False,,,,19.169263157894736,,,0.0,1.0,96.0,30.35133333333333,2C5822B5713AB4591C380ACAB27618D1,,30.35133333333333,,https://air-rewards.com/dashboard/bonustask,9.0,,0.0,0.0,0.0,,,1.0
1574,64483297,2018-12-07 04:52:05.657,IN,False,,20.0,20.0,21.497177215189875,,,6.0,1.0,80.0,28.30461666666667,286BB3A8110219B923028B094309A429,,28.30461666666667,,https://air-rewards.com/dashboard/artv/watch,12.0,64.95,120.0,0.0,0.0,20.0,20.0,1.0
1575,64492097,2018-12-07 04:59:47.540,IN,False,,,,27.550976190476195,,,0.0,2.0,43.0,19.28568333333333,A014C384B38C5B7F5B961D52367A35E3,,19.28568333333333,,https://www.air-rewards.com/dashboard/spinner/data,17.0,,0.0,0.0,0.0,,,1.0
1576,64492972,2018-12-07 05:15:31.329,IN,False,,20.0,20.0,48.07770833333334,,,11.0,1.0,73.0,57.69325,DB40DACB8E80B303299279F7CF6D7016,,57.69325,,https://air-rewards.com/dashboard/spinner/data,13.0,156.519,220.0,0.0,0.0,20.0,20.0,1.0
1577,64501368,2018-12-07 06:47:33.517,IN,False,,,,25.855290322580647,,,0.0,1.0,32.0,13.358566666666665,EB9C4CD416EA2FE985025D7FDF9EEF94,,13.358566666666665,,https://air-rewards.com/dashboard/artv/upload/earnings,16.0,,0.0,0.0,0.0,,,1.0
1578,64505527,2018-12-07 07:54:58.426,IN,False,,20.0,20.0,82.55289285714284,,,1.0,2.0,57.0,77.04936666666667,EFA86F69C329817C099C4B757BF73A53,,77.04936666666667,,https://air-rewards.com/dashboard/artv/watch,17.0,,20.0,0.0,0.0,20.0,20.0,1.0
1579,64473078,2018-12-07 09:28:56.485,IN,False,,20.0,20.0,24.39192753623189,,,9.0,1.0,70.0,28.050716666666666,6A2F55EC9C53719503B6F778277FC98B,,28.050716666666666,,https://air-rewards.com/dashboard/artv,17.0,86.6425,180.0,0.0,0.0,20.0,20.0,1.0
1580,64455565,2018-12-07 17:30:12.196,IN,False,,20.0,20.0,275.97014406779664,,,87.0,2.0,119.0,542.7412833333333,2561781AC3305F7E42A0132294839834,,542.7412833333333,,https://air-rewards.com/dashboard/artv,15.0,372.52061627906977,1740.0,0.0,0.0,20.0,20.0,1.0
1581,64542112,2018-12-07 21:10:22.834,IN,False,,20.0,20.0,106.9975,,,41.0,1.0,25.0,42.799,520EE579EA4F1B7B029E02F62389C224,,42.799,,https://www.air-rewards.com/dashboard/artv/watch,6.0,62.48992500000001,820.0,0.0,0.0,20.0,20.0,1.0
1582,64561950,2018-12-08 01:14:34.249,IN,False,,,,6.919730769230768,,,0.0,1.0,53.0,5.9971000000000005,B62652D31461F6546ECE7B862B4C2013,,5.9971000000000005,,https://air-rewards.com/dashboard/spinner/spin,11.0,,0.0,0.0,0.0,,,1.0
1583,64562642,2018-12-08 01:16:59.913,IN,False,,20.0,20.0,152.69708695652173,,,32.0,3.0,116.0,292.6694166666667,50D84C7D9B3C2901A75CBF91B164395B,,292.6694166666667,,https://air-rewards.com/login,23.0,552.5422903225807,640.0,0.0,0.0,20.0,20.0,1.0
1584,64572330,2018-12-08 01:40:01.298,IN,False,,,,8.847413793103449,,,0.0,1.0,30.0,4.27625,C9E726004BAADF296BA13421C802E4D4,,4.27625,,https://air-rewards.com/dashboard/artv/watch,9.0,,0.0,0.0,0.0,,,1.0
1585,64593954,2018-12-08 02:32:33.084,IN,False,,,,9.086,,,0.0,1.0,4.0,0.4543,511F69DF6A3E0EBCBD74191782982323,,0.4543,,https://air-rewards.com/dashboard/artv/watch,4.0,,0.0,0.0,0.0,,,1.0
1586,64605410,2018-12-08 03:00:33.171,IN,False,,20.0,20.0,28.205250000000003,,,1.0,1.0,5.0,1.88035,6FA1D6A63E4CC8A7D8AECC915DA2C95B,,1.88035,,https://air-rewards.com/dashboard/artv/watch,4.0,,20.0,0.0,0.0,20.0,20.0,1.0
1587,64632402,2018-12-08 07:14:44.838,IN,False,,20.0,20.0,11.694758620689655,,,4.0,1.0,117.0,22.60986666666667,06B07A52A1946F7C3628B1F76146997A,,22.60986666666667,,https://www.air-rewards.com/dashboard/artv/watch,16.0,68.14433333333334,80.0,0.0,0.0,20.0,20.0,1.0
1588,64636300,2018-12-08 07:41:49.800,IN,False,,20.0,20.0,106.743,,,1.0,1.0,3.0,3.5581,ED0B6960C6259670AE34E49065A348BE,,3.5581,,https://air-rewards.com/dashboard/intro,2.0,,20.0,0.0,0.0,20.0,20.0,1.0
1589,64691096,2018-12-09 00:46:22.237,IN,False,,,,0.4785,,,0.0,1.0,3.0,0.01595,63D3961F1A9FAFC943073CEFA230FABB,,0.01595,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
1590,64719716,2018-12-09 01:55:34.299,IN,False,,,,42.54443181818182,,,0.0,2.0,45.0,31.19925,B240477C1D7C70AD803B718AA5BDD49B,,31.19925,,https://www.air-rewards.com/dashboard/referral,10.0,,0.0,0.0,0.0,,,1.0
1591,64729816,2018-12-09 03:51:43.333,IN,False,,20.0,20.0,849.8348771929825,,,35.0,3.0,58.0,807.3431333333334,D38D9C62B67D4476583CE12415F01FE8,,807.3431333333334,,https://air-rewards.com/dashboard/wallet,10.0,1391.5949117647058,700.0,0.0,0.0,20.0,20.0,0.0
1592,64728343,2018-12-09 04:59:24.892,IN,False,,,,26.16838461538461,,,0.0,1.0,14.0,5.669816666666668,58E7A4168FDFB86803AC9AC2F2EF8D45,,5.669816666666668,,https://air-rewards.com/dashboard/user/profile,10.0,,0.0,0.0,0.0,,,1.0
1593,64827459,2018-12-10 03:46:05.229,IN,False,,,,13.8215,,,0.0,1.0,5.0,0.9214333333333332,61E1F479699630482E3A0DD54BDF658D,,0.9214333333333332,,https://air-rewards.com/dashboard/intro,5.0,,0.0,0.0,0.0,,,1.0
1594,64829644,2018-12-10 04:17:29.136,IN,False,16.0,20.0,20.0,159.42810086455333,1.0,6.333333333333332,255.0,13.0,348.0,922.02585,E2E4E3AC7FA358E49A7C8C8ADCF30F8A,16.0,922.02585,11926.6275,https://air-rewards.com/dashboard/spinner/data,35.0,100.40654330708662,5100.0,3.0,19.0,20.0,20.0,0.0
1595,64834945,2018-12-10 05:40:06.145,IN,False,,20.0,20.0,26.27973170731708,,,1.0,2.0,42.0,17.957816666666666,D615C4B728530291C0DA80F898401827,,17.957816666666666,,https://www.air-rewards.com/dashboard/artv/watch,16.0,,20.0,0.0,0.0,20.0,20.0,0.0
1596,64847198,2018-12-10 09:18:34.429,PK,False,,20.0,20.0,115.78569105691057,,,12.0,5.0,124.0,237.36066666666665,F054C44159994B594184BA85EC72C2E2,,237.36066666666665,,https://air-rewards.com/dashboard/wallet,23.0,234.8998181818182,240.0,0.0,0.0,20.0,20.0,1.0
1597,64848216,2018-12-10 09:35:35.702,PK,False,,20.0,20.0,226.70855172413795,,,5.0,3.0,59.0,219.1516,BD8D7E79F00DF50BA565DF7B7E01D53D,,219.1516,,https://air-rewards.com/dashboard/artv,14.0,64.6065,100.0,0.0,0.0,20.0,20.0,1.0
1598,64863600,2018-12-10 14:37:21.908,IN,False,,,,12.274333333333335,,,0.0,1.0,7.0,1.2274333333333334,C9A95B2B8F9B7775A61087FE1180802E,,1.2274333333333334,,https://air-rewards.com/dashboard/bonustask,6.0,,0.0,0.0,0.0,,,1.0
1599,64963338,2018-12-12 13:19:21.100,IN,False,,10.0,10.0,8.216152173913043,,,1.0,1.0,47.0,6.2990499999999985,2EEAEE0ECA0677753605F82C907458A9,,6.2990499999999985,,https://air-rewards.com/dashboard/artv/watch,10.0,,10.0,0.0,0.0,10.0,10.0,1.0
1600,64969604,2018-12-12 16:09:50.395,PK,False,,,,13.277,,,0.0,1.0,22.0,4.64695,59EE0CA20C774F2CE1AB8A1705C97477,,4.64695,,https://air-rewards.com/dashboard/artv,10.0,,0.0,0.0,0.0,,,1.0
1601,64991331,2018-12-13 06:57:50.498,IN,False,,,,11.5661875,,,0.0,1.0,33.0,6.168633333333332,B05710EB1718208DC17530EFB6ADB5A6,,6.168633333333332,,https://air-rewards.com/dashboard/wallet,7.0,,0.0,0.0,0.0,,,1.0
1602,65019056,2018-12-13 20:52:18.595,IN,False,,10.0,10.0,378.7686363636364,,,287.0,2.0,122.0,763.8500833333333,18034F06BC1DA0EC64BA97EC82064FFA,,763.8500833333333,,https://www.air-rewards.com/dashboard/artv,7.0,48.891839160839154,2870.0,0.0,0.0,10.0,10.0,1.0
1603,64730046,2018-12-14 04:35:56.715,IN,False,,,,12.866645161290323,,,0.0,1.0,32.0,6.6477666666666675,B47E1E16F98C50FFE6BE6E2A9767CAF4,,6.6477666666666675,,https://air-rewards.com/dashboard/support,10.0,,0.0,0.0,0.0,,,1.0
1604,65174677,2018-12-16 19:00:47.566,IN,False,7.0,10.0,10.0,625.743638888889,7.0,7.0,226.0,4.0,73.0,750.8923666666667,E364D7E53D6438CED85EC9595F60198C,7.0,750.8923666666667,,https://air-rewards.com/dashboard/user/profile/update,9.0,197.74638222222225,2260.0,1.0,7.0,10.0,10.0,1.0
1605,65201471,2018-12-17 07:20:16.573,IN,False,,,,11.710999999999999,,,0.0,1.0,38.0,7.221783333333334,431F3F987F6C2037ECC5C0D0C3317693,,7.221783333333334,,https://air-rewards.com/dashboard/wallet,11.0,,0.0,0.0,0.0,,,1.0
1606,65244426,2018-12-18 00:45:52.757,IN,False,,10.0,10.0,1080.1377323943664,,,4.0,3.0,72.0,1278.1629833333334,A8E19E25D245472D1B0DF31CBEBF192B,,1278.1629833333334,,https://air-rewards.com/dashboard/shop,14.0,33.47,40.0,0.0,0.0,10.0,10.0,1.0
1607,65258440,2018-12-18 06:21:14.375,IN,False,,10.0,10.0,56.78812068965518,,,2.0,2.0,59.0,54.89518333333333,AB2D24FF320245FC4933460557DB410E,,54.89518333333333,,https://air-rewards.com/login,13.0,30.035999999999998,20.0,0.0,0.0,10.0,10.0,1.0
1608,65404413,2018-12-20 11:34:21.047,IN,False,,,,80.44423809523809,,,0.0,1.0,22.0,28.15548333333333,D0DB388DC6232366DCF6D401CED3CB69,,28.15548333333333,,https://air-rewards.com/dashboard/artv,8.0,,0.0,0.0,0.0,,,1.0
1609,65471776,2018-12-23 05:21:03.925,IN,False,,,,26.75130769230769,,,0.0,1.0,27.0,11.592233333333333,E1D97FD0B97FA1BA731C6046267B5B70,,11.592233333333333,,https://air-rewards.com/dashboard/artv/upload,14.0,,0.0,0.0,0.0,,,1.0
1610,65480291,2018-12-23 12:57:28.975,IN,False,,10.0,10.0,24.03847457627119,,,4.0,1.0,60.0,23.63783333333333,E947AAF83E466C5D40C18E70B3183D88,,23.63783333333333,,https://air-rewards.com/dashboard/artv,8.0,59.83433333333334,40.0,0.0,0.0,10.0,10.0,1.0
1611,65517224,2018-12-24 04:03:10.663,IN,False,,,,12.341603174603176,,,0.0,1.0,64.0,12.958683333333333,F81F74BE6B7CEB03274ABA8237F0BFD5,,12.958683333333333,,https://air-rewards.com/dashboard/wallet,17.0,,0.0,0.0,0.0,,,1.0
1612,65529959,2018-12-24 08:30:09.150,IN,False,,,,19.848375,,,0.0,1.0,25.0,7.93935,9854B4E67B1D6E49B5B1D8BA0EF301CC,,7.93935,,https://air-rewards.com/dashboard/news,9.0,,0.0,0.0,0.0,,,1.0
1613,65613302,2018-12-25 09:30:11.345,IN,False,,,,8.213275862068969,,,0.0,1.0,30.0,3.96975,D6E0FAD5E54421FFD88B7A3876DA6492,,3.96975,,https://air-rewards.com/dashboard/artv/watch,11.0,,0.0,0.0,0.0,,,1.0
1614,64336642,2018-12-03 11:13:27.204,PK,False,,,,21.21233802816901,,,0.0,1.0,72.0,25.10126666666667,55FBF07FAAB26394E29A5B3C7AF87B31,,25.10126666666667,,https://air-rewards.com/dashboard/shop,17.0,,0.0,0.0,0.0,,,1.0
1615,64339757,2018-12-03 13:40:54.714,IN,False,,,,102.14292307692308,,,0.0,1.0,27.0,44.26193333333333,4A4A731758BE47E6519792B1BDB914B9,,44.26193333333333,,https://air-rewards.com/dashboard/artv,8.0,,0.0,0.0,0.0,,,1.0
1616,64366917,2018-12-04 16:14:51.460,PK,False,,,,8.013340000000001,,,0.0,1.0,51.0,6.677783333333332,4731971C9F28DECCCB4EC026894A7B8A,,6.677783333333332,,https://air-rewards.com/dashboard/spinner/spin,9.0,,0.0,0.0,0.0,,,1.0
1617,64367987,2018-12-04 16:50:38.381,PK,False,,4.0,4.0,22.520662790697674,,,5.0,1.0,87.0,32.27961666666667,1EBF571E18253618AA4FFB12412C92B5,,32.27961666666667,,https://air-rewards.com/dashboard/shop,16.0,88.146,20.0,0.0,0.0,4.0,4.0,1.0
1618,64393180,2018-12-05 19:37:25.071,PL,False,,20.0,12.0,959.4522027027028,,,11.0,3.0,75.0,1183.3243833333333,4E8B8A1C833EA3785BC3E1C8BBD1D5C9,,1183.3243833333333,,https://air-rewards.com/dashboard/artv/watch,13.0,7072.878500000002,156.0,0.0,0.0,14.181818181818182,20.0,0.0
1619,64409646,2018-12-06 13:15:20.778,IN,False,,20.0,20.0,1063.7344691358026,,,6.0,2.0,82.0,1436.041533333333,36E57919ED434A91014F6EF6145A25BE,,1436.041533333333,,https://air-rewards.com/dashboard/wallet,15.0,81.8982,120.0,0.0,0.0,20.0,20.0,1.0
1620,64411059,2018-12-06 14:28:44.272,PK,False,,,,9.5736875,,,0.0,1.0,17.0,2.552983333333333,E91BC27A014A60520101D03BF42FBA89,,2.552983333333333,,https://air-rewards.com/dashboard/artv/upload/earnings,7.0,,0.0,0.0,0.0,,,1.0
1621,64413417,2018-12-06 15:51:00.029,IN,False,,,,0.6475000000000001,,,0.0,1.0,3.0,0.021583333333333333,F40E1A6FA7BC253B6C25372B7518CA0F,,0.021583333333333333,,https://air-rewards.com/dashboard/artv,3.0,,0.0,0.0,0.0,,,1.0
1622,64424201,2018-12-07 02:01:02.478,IN,False,,,,70.64833333333333,,,0.0,1.0,4.0,3.5324166666666668,21C620B92E5C88A5BC38C57E49899A37,,3.5324166666666668,,https://air-rewards.com/dashboard/wallet,4.0,,0.0,0.0,0.0,,,1.0
1623,64426950,2018-12-07 02:04:43.098,IN,False,,,,387.11449206349215,,,0.0,3.0,64.0,406.47021666666666,92B89F25AC99F9F5681E3254EC5B5EA9,,406.47021666666666,,https://air-rewards.com/dashboard/spinner/spin,15.0,,0.0,0.0,0.0,,,1.0
1624,64431483,2018-12-07 02:16:48.001,IN,False,,,,2159.5623,,,0.0,2.0,41.0,1439.7082,4553D7647BD78EABD597395EB13090B1,,1439.7082,,https://air-rewards.com/dashboard/artv/watch,10.0,,0.0,0.0,0.0,,,0.0
1625,64430896,2018-12-07 02:19:36.832,IN,False,,20.0,20.0,16.909100000000002,,,1.0,1.0,21.0,5.6363666666666665,F955436198AEDAFEBBDEAA910512ECB0,,5.6363666666666665,,https://air-rewards.com/dashboard/wallet,10.0,,20.0,0.0,0.0,20.0,20.0,1.0
1626,64432678,2018-12-07 02:35:54.408,IN,False,,20.0,20.0,647.7820451127819,,,86.0,6.0,134.0,1435.916866666667,00F0ACB4377F92B7D90AD43E7EAAB3EA,,1435.916866666667,,https://air-rewards.com/dashboard/artv/watch,14.0,1011.6312352941176,1720.0,0.0,0.0,20.0,20.0,0.0
1627,64441823,2018-12-07 02:42:16.453,IN,False,,,,16.59146153846154,,,0.0,1.0,14.0,3.5948166666666665,410B4B8BA45589D63C6C36DE8AF661C3,,3.5948166666666665,,https://air-rewards.com/dashboard/wallet,6.0,,0.0,0.0,0.0,,,1.0
1628,64445073,2018-12-07 02:51:55.437,IN,False,,,,1348.3696764705885,,,0.0,2.0,35.0,764.0761500000001,F7E8F181DF7C368D619C7BFA2BF4871F,,764.0761500000001,,https://air-rewards.com/dashboard/shop,12.0,,0.0,0.0,0.0,,,1.0
1629,64448166,2018-12-07 02:57:19.828,IN,False,,20.0,20.0,662.5102170542635,,,69.0,4.0,130.0,1424.396966666667,C89C9CA7F4C972A1BB79F8A812FE231A,,1424.396966666667,,https://air-rewards.com/login,16.0,545.5927205882354,1380.0,0.0,0.0,20.0,20.0,0.0
